"統計名：","四半期別ＧＤＰ速報"
"表番号："
"表題：","[国内総生産（支出側）及び各需要項目] 名目原系列（1994年1Q～） 2020暦年基準"
"実施年月：","2026年","1～3月期"

"***","数字が得られないもの"
"-","数字が得られないもの"

"","","","","","","/国内総生産_名目原系列 コード","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"","","","","","","/国内総生産_名目原系列 補助コード","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","時間軸（四半期） コード","時間軸（四半期） 補助コード","時間軸（四半期）","/国内総生産_名目原系列","国内総生産(支出側)","民間最終消費支出","民間最終消費支出_家計最終消費支出","民間最終消費支出_家計最終消費支出_除く持ち家の帰属家賃","民間住宅","民間企業設備","民間在庫変動","政府最終消費支出","公的固定資本形成","公的在庫変動","財貨・サービス_純輸出","財貨・サービス_輸出","財貨・サービス_輸入","<参考>海外からの所得_純受取","<参考>海外からの所得_受取","<参考>海外からの所得_支払","<参考>国民総所得","<参考>国内需要","<参考>民間需要","<参考>公的需要","<参考>総固定資本形成","<参考>最終需要"
"11","","金額【10億円】","1994000103","","1994年1～3月期","","126,277.3","64,997.9","64,389.8","55,788.7","7,614.1","23,996.6","-2,437.5","17,285.1","12,214.9","-111","2,717.3","11,251.8","8,534.5","1,219.6","4,340","3,120.4","127,497","123,560.1","94,171","29,389","43,825.6","128,825.9"
"11","","金額【10億円】","1994000406","","1994年4～6月期","","127,222.3","65,775","64,512.4","55,811.2","7,952.2","20,595.9","707.5","20,178.6","9,698.7","28.3","2,286.2","10,983.3","8,697.1","1,209.3","3,871.2","2,661.9","128,431.6","124,936.1","95,030.6","29,905.5","38,246.8","126,486.6"
"11","","金額【10億円】","1994000709","","1994年7～9月期","","128,136.2","67,776.4","66,641.5","57,828.4","9,092.7","22,225.1","-526.2","16,684.4","10,621.9","114.7","2,147.1","11,236.9","9,089.8","920.2","3,957.5","3,037.3","129,056.4","125,989.1","98,568","27,421","41,939.7","128,547.6"
"11","","金額【10億円】","1994001012","","1994年10～12月期","","140,039.2","69,910.5","68,279.8","59,343","8,763.1","22,185.6","1,949.7","21,143.4","13,361.6","325","2,400.2","11,692.2","9,292","899","3,797.4","2,898.4","140,938.1","137,638.9","102,808.9","34,830","44,310.3","137,764.5"
"11","","金額【10億円】","1995000103","","1995年1～3月期","","126,642.5","66,490","65,847.8","56,839.5","7,904.2","23,813.2","-2,957.9","18,266.3","11,291.3","-43.8","1,879.2","11,247","9,367.8","1,171.2","4,657.3","3,486.1","127,813.7","124,763.3","95,249.5","29,513.9","43,008.7","129,644.3"
"11","","金額【10億円】","1995000406","","1995年4～6月期","","129,334.3","66,997.8","65,663.8","56,562.3","7,707.5","21,156","1,761.8","20,954.4","9,108.7","-32.2","1,680.2","10,665.7","8,985.6","1,033.7","3,935.5","2,901.8","130,368","127,654.1","97,623.1","30,031","37,972.2","127,604.6"
"11","","金額【10億円】","1995000709","","1995年7～9月期","","130,789.4","69,036","67,852.3","58,641.3","8,045","23,477.1","167.1","17,351.6","11,163.5","-8.9","1,558.2","11,668.1","10,110","1,119.4","4,956.6","3,837.2","131,908.8","129,231.2","100,725.1","28,506.2","42,685.5","130,631.2"
"11","","金額【10億円】","1995001012","","1995年10～12月期","","143,697","71,532.8","69,839","60,535.6","8,221.6","23,477.9","2,593.4","21,977.5","14,331.5","197.1","1,365.2","12,407","11,041.9","1,107.6","4,736.1","3,628.5","144,804.6","142,331.8","105,825.7","36,506.1","46,031.1","140,906.5"
"11","","金額【10億円】","1996000103","","1996年1～3月期","","130,885.6","67,847","67,140.5","57,764.9","8,045.1","25,253.7","-3,186.2","18,737","13,284.8","118.2","786","12,146.2","11,360.2","1,679.1","3,505.6","1,826.5","132,564.7","130,099.6","97,959.6","32,140","46,583.7","133,953.6"
"11","","金額【10億円】","1996000406","","1996年4～6月期","","133,793.5","68,684.2","67,311.5","57,815.3","8,416.1","22,321.5","2,424.2","21,732.5","10,096.6","-39.1","157.5","11,904.7","11,747.3","1,744.2","3,208.1","1,463.8","135,537.8","133,636.1","101,846.1","31,790","40,834.2","131,408.5"
"11","","金額【10億円】","1996000709","","1996年7～9月期","","134,009","70,389.4","69,183.1","59,567.3","9,326.1","24,848.1","13.5","17,996.6","11,079.2","-8.9","365","12,402.8","12,037.8","1,570.4","3,068.3","1,497.9","135,579.4","133,644.1","104,577.1","29,067","45,253.5","134,004.4"
"11","","金額【10億円】","1996001012","","1996年10～12月期","","147,539.8","72,977.4","71,268.5","61,541.6","9,556.3","24,528.5","3,024","22,692.6","13,864.6","182.5","714","13,437.8","12,723.8","1,463.7","2,863.8","1,400.1","149,003.5","146,825.8","110,086.1","36,739.6","47,949.4","144,333.3"
"11","","金額【10億円】","1997000103","","1997年1～3月期","","134,016.7","70,635.7","69,879.1","60,067","8,736.2","26,619.7","-3,872.7","19,400.9","12,071.4","38.1","387.3","13,629.1","13,241.8","2,027.2","3,679.9","1,652.7","136,043.9","133,629.4","102,118.9","31,510.4","47,427.3","137,851.3"
"11","","金額【10億円】","1997000406","","1997年4～6月期","","136,080.3","69,682.2","68,301.3","58,368","8,160.2","22,727.5","2,427.1","22,393.7","9,430.7","-37.3","1,296.3","13,935.2","12,638.9","1,866.2","3,357.3","1,491.1","137,946.6","134,784","102,996.9","31,787.1","40,318.4","133,690.5"
"11","","金額【10億円】","1997000709","","1997年7～9月期","","135,995.7","71,462.3","70,267.5","60,228.2","8,136.2","25,164.4","841.9","18,185.5","10,862.1","-18.4","1,361.7","13,879.1","12,517.4","1,586.9","3,131.9","1,545.1","137,582.5","134,634","105,604.7","29,029.3","44,162.7","135,172.1"
"11","","金額【10億円】","1997001012","","1997年10～12月期","","148,019.2","73,033.5","71,339","61,217.4","7,765.4","25,206.1","3,375.1","23,040.5","13,099.5","196.6","2,302.5","14,996.7","12,694.2","1,653.6","3,257.4","1,603.7","149,672.8","145,716.7","109,380.1","36,336.5","46,071.1","144,447.5"
"11","","金額【10億円】","1998000103","","1998年1～3月期","","132,165.5","69,509.6","68,748.6","58,547.2","6,998.6","26,056.6","-2,952.3","19,647.4","10,964","73.5","1,868.2","13,997.4","12,129.2","2,058.8","3,725.3","1,666.5","134,224.3","130,297.3","99,612.5","30,684.8","44,019.2","135,044.4"
"11","","金額【10億円】","1998000406","","1998年4～6月期","","133,314","69,390.3","67,816.3","57,562.2","6,888.4","21,653.4","2,301.5","22,413.7","8,287.1","-15.1","2,394.6","13,965.8","11,571.2","1,499.9","3,179.5","1,679.6","134,813.9","130,919.4","100,233.6","30,685.7","36,828.9","131,027.6"
"11","","金額【10億円】","1998000709","","1998年7～9月期","","132,407.8","71,220.8","69,867.9","59,531.1","7,142.3","23,950.1","-701.9","18,364.7","9,920.6","-59.5","2,570.7","14,428.7","11,858","1,711.7","3,159.9","1,448.3","134,119.4","129,837","101,611.3","28,225.7","41,012.9","133,169.2"
"11","","金額【10億円】","1998001012","","1998年10～12月期","","145,416.8","73,117.5","71,228","60,873.9","6,960.5","22,585.6","3,081.2","23,439.5","13,788.1","-81","2,525.3","13,263.4","10,738.1","1,355.2","2,462.6","1,107.4","146,772","142,891.4","105,744.8","37,146.6","43,334.2","142,416.6"
"11","","金額【10億円】","1999000103","","1999年1～3月期","","129,818.2","69,958.3","69,021.5","58,642.1","6,432","23,785.2","-4,886.8","20,053","12,417.6","14.1","2,044.8","12,471.5","10,426.7","1,610","2,914.4","1,304.3","131,428.3","127,773.4","95,288.7","32,484.7","42,634.8","134,690.9"
"11","","金額【10億円】","1999000406","","1999年4～6月期","","131,692.6","69,856.3","68,202.3","57,763.3","6,859.7","19,863","999.7","23,048","9,188.4","-40.8","1,918.3","12,786.3","10,867.9","1,636.9","2,731.7","1,094.8","133,329.6","129,774.3","97,578.7","32,195.6","35,911.1","130,733.7"
"11","","金額【10億円】","1999000709","","1999年7～9月期","","130,907.5","71,601.4","70,145.5","59,639.4","7,333.1","22,254.5","-1,384.1","18,858.8","10,257.7","-33.4","2,019.5","13,212.3","11,192.8","1,704.5","2,645.7","941.1","132,612","128,888","99,804.9","29,083.2","39,845.3","132,325"
"11","","金額【10億円】","1999001012","","1999年10～12月期","","141,688.7","73,188.1","71,232.9","60,675.6","7,000.9","21,847.9","1,551.4","23,468","12,830.3","-59.6","1,861.6","13,310","11,448.4","1,532.2","2,431.6","899.5","143,220.9","139,827.1","103,588.4","36,238.7","41,679.2","140,196.9"
"11","","金額【10億円】","2000000103","","2000年1～3月期","","132,573.5","71,032.3","69,980.8","59,377.8","6,681.4","25,293.1","-4,436.6","20,641.1","11,263.3","81.9","2,017","13,518.5","11,501.4","1,972.5","3,091.4","1,119","134,546","130,556.5","98,570.2","31,986.3","43,237.8","136,928.3"
"11","","金額【10億円】","2000000406","","2000年4～6月期","","133,854.6","70,191.7","68,737.4","58,067.3","6,858.9","20,339.9","2,450.9","23,708.4","8,311","-20.3","2,013.9","13,755.9","11,742","1,985","3,008.3","1,023.3","135,839.6","131,840.7","99,841.5","31,999.2","35,509.9","131,423.9"
"11","","金額【10億円】","2000000709","","2000年7～9月期","","132,862.8","71,449.3","70,125.2","59,404.4","7,198.5","23,865.6","-848","19,834.5","9,386.9","-34.3","2,010.2","14,277.2","12,267","2,066.1","3,031.7","965.6","134,928.9","130,852.6","101,665.5","29,187.1","40,451.1","133,745"
"11","","金額【10億円】","2000001012","","2000年10～12月期","","144,103.9","73,721.5","72,003.8","61,225.8","7,262.6","23,726.6","2,452.5","24,383.1","11,307.6","-15.3","1,265.2","14,471.8","13,206.6","1,722.2","2,793.9","1,071.8","145,826.1","142,838.7","107,163.2","35,675.4","42,296.9","141,666.7"
"11","","金額【10億円】","2001000103","","2001年1～3月期","","135,023.2","71,606.6","70,689.6","59,888.4","6,846.3","26,239.8","-3,370.8","21,536.5","11,176.6","52.8","935.3","13,963.4","13,028.1","2,457.4","3,537.9","1,080.4","137,480.6","134,087.9","101,321.9","32,766","44,262.7","138,341.2"
"11","","金額【10億円】","2001000406","","2001年4～6月期","","133,524.5","71,238.2","69,735.7","58,846.8","6,490.1","20,488.6","2,680.5","24,499.8","7,701.6","-64.7","490.4","13,391.6","12,901.1","1,934.2","3,085.3","1,151.1","135,458.7","133,034.1","100,897.4","32,136.7","34,680.3","130,908.7"
"11","","金額【10億円】","2001000709","","2001年7～9月期","","130,820.5","72,020.7","70,633.1","59,690.4","6,842.4","23,013.1","-1,044.1","20,503.6","8,776.6","-70.8","779","13,170.7","12,391.7","2,067.7","3,033.5","965.7","132,888.2","130,041.5","100,832.1","29,209.4","38,632","131,935.3"
"11","","金額【10億円】","2001001012","","2001年10～12月期","","140,073.4","73,305.4","71,522.1","60,532","6,846.1","21,311.6","1,980.1","25,095.7","10,599.5","-18","953.2","13,048","12,094.8","1,806.2","2,675.9","869.7","141,879.6","139,120.3","103,443.1","35,677.1","38,757.2","138,111.4"
"11","","金額【10億円】","2002000103","","2002年1～3月期","","130,980.3","71,411.8","70,377.3","59,358.7","6,361.1","23,593.6","-4,656.1","22,329.7","10,345.3","16.6","1,578.2","13,668.6","12,090.4","2,418.1","3,149","730.9","133,398.4","129,402.1","96,710.4","32,691.7","40,300","135,619.8"
"11","","金額【10億円】","2002000406","","2002年4～6月期","","131,306.6","71,019.5","69,633.4","58,607.2","6,309.6","18,648","1,395.5","24,850.6","7,245.8","-17.3","1,854.9","14,222.8","12,368","1,742.9","2,682.9","940","133,049.4","129,451.7","97,372.6","32,079.1","32,203.4","129,928.4"
"11","","金額【10億円】","2002000709","","2002年7～9月期","","130,210.3","71,998.8","70,681.9","59,622.3","6,769.5","21,561.8","-774.4","20,877.6","8,251.7","-20.7","1,545.9","14,018.2","12,472.4","1,974.8","2,799.2","824.4","132,185.1","128,664.4","99,555.8","29,108.7","36,583","131,005.4"
"11","","金額【10億円】","2002001012","","2002年10～12月期","","139,893.6","73,235.7","71,546","60,455.9","6,687.1","20,836.8","2,242.7","25,233.3","10,070.4","-61.6","1,649.3","15,024.9","13,375.6","1,518.8","2,371.7","853","141,412.4","138,244.3","103,002.3","35,242","37,594.3","137,712.5"
