variant,series_index,official_series_code,series_name,month,raw_value,is_missing
seasonallyAdjusted,4,,光熱・水道（名目）,2009-11,6.7,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2009-11,3.6,false
seasonallyAdjusted,6,,被服及び履物（名目）,2009-11,4.2,false
seasonallyAdjusted,7,,保健医療（名目）,2009-11,4.2,false
seasonallyAdjusted,8,,交通・通信（名目）,2009-11,15.6,false
seasonallyAdjusted,9,,教育（名目）,2009-11,3.7,false
seasonallyAdjusted,10,,教養娯楽（名目）,2009-11,11.5,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2009-11,,true
seasonallyAdjusted,12,,消費支出（実質）,2009-11,118,false
seasonallyAdjusted,13,,食料（実質）,2009-11,33,false
seasonallyAdjusted,14,,住居（実質）,2009-11,7.8,false
seasonallyAdjusted,15,,光熱・水道（実質）,2009-11,9.1,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2009-11,4.1,false
seasonallyAdjusted,17,,被服及び履物（実質）,2009-11,5,false
seasonallyAdjusted,18,,保健医療（実質）,2009-11,4.6,false
seasonallyAdjusted,19,,交通・通信（実質）,2009-11,16,false
seasonallyAdjusted,20,,教育（実質）,2009-11,3.1,false
seasonallyAdjusted,21,,教養娯楽（実質）,2009-11,13.3,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2009-11,,true
seasonallyAdjusted,1,,消費支出（名目）,2009-12,98.8,false
seasonallyAdjusted,2,,食料（名目）,2009-12,23,false
seasonallyAdjusted,3,,住居（名目）,2009-12,6.5,false
seasonallyAdjusted,4,,光熱・水道（名目）,2009-12,6.6,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2009-12,3.5,false
seasonallyAdjusted,6,,被服及び履物（名目）,2009-12,4.4,false
seasonallyAdjusted,7,,保健医療（名目）,2009-12,4.1,false
seasonallyAdjusted,8,,交通・通信（名目）,2009-12,16.3,false
seasonallyAdjusted,9,,教育（名目）,2009-12,3.9,false
seasonallyAdjusted,10,,教養娯楽（名目）,2009-12,11.7,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2009-12,,true
seasonallyAdjusted,12,,消費支出（実質）,2009-12,120.2,false
seasonallyAdjusted,13,,食料（実質）,2009-12,32.8,false
seasonallyAdjusted,14,,住居（実質）,2009-12,7.7,false
seasonallyAdjusted,15,,光熱・水道（実質）,2009-12,9,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2009-12,4.1,false
seasonallyAdjusted,17,,被服及び履物（実質）,2009-12,5.2,false
seasonallyAdjusted,18,,保健医療（実質）,2009-12,4.5,false
seasonallyAdjusted,19,,交通・通信（実質）,2009-12,16.6,false
seasonallyAdjusted,20,,教育（実質）,2009-12,3.2,false
seasonallyAdjusted,21,,教養娯楽（実質）,2009-12,13.6,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2009-12,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-01,98,false
seasonallyAdjusted,2,,食料（名目）,2010-01,23.1,false
seasonallyAdjusted,3,,住居（名目）,2010-01,6.9,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-01,6.6,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-01,3.6,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-01,4,false
seasonallyAdjusted,7,,保健医療（名目）,2010-01,4.3,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-01,15.8,false
seasonallyAdjusted,9,,教育（名目）,2010-01,3.7,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-01,11.5,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-01,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-01,119,false
seasonallyAdjusted,13,,食料（実質）,2010-01,32.8,false
seasonallyAdjusted,14,,住居（実質）,2010-01,8.2,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-01,9,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-01,4.2,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-01,4.8,false
seasonallyAdjusted,18,,保健医療（実質）,2010-01,4.6,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-01,16.1,false
seasonallyAdjusted,20,,教育（実質）,2010-01,3.2,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-01,13.3,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-01,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-02,96.3,false
seasonallyAdjusted,2,,食料（名目）,2010-02,22.9,false
seasonallyAdjusted,3,,住居（名目）,2010-02,6.5,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-02,6.4,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-02,3.5,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-02,4.2,false
seasonallyAdjusted,7,,保健医療（名目）,2010-02,4.1,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-02,15.4,false
seasonallyAdjusted,9,,教育（名目）,2010-02,3.4,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-02,11.3,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-02,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-02,117.2,false
seasonallyAdjusted,13,,食料（実質）,2010-02,32.6,false
seasonallyAdjusted,14,,住居（実質）,2010-02,7.6,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-02,8.7,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-02,4,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-02,5,false
seasonallyAdjusted,18,,保健医療（実質）,2010-02,4.5,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-02,15.7,false
seasonallyAdjusted,20,,教育（実質）,2010-02,2.9,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-02,13.2,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-02,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-03,99.2,false
seasonallyAdjusted,2,,食料（名目）,2010-03,22.9,false
seasonallyAdjusted,3,,住居（名目）,2010-03,6.9,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-03,6.6,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-03,3.7,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-03,4.2,false
seasonallyAdjusted,7,,保健医療（名目）,2010-03,4,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-03,16.1,false
seasonallyAdjusted,9,,教育（名目）,2010-03,4.1,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-03,12.6,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-03,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-03,120.7,false
seasonallyAdjusted,13,,食料（実質）,2010-03,32.6,false
seasonallyAdjusted,14,,住居（実質）,2010-03,8.1,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-03,9,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-03,4.3,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-03,4.9,false
seasonallyAdjusted,18,,保健医療（実質）,2010-03,4.4,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-03,16.4,false
seasonallyAdjusted,20,,教育（実質）,2010-03,3.6,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-03,14.7,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-03,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-04,96.3,false
seasonallyAdjusted,2,,食料（名目）,2010-04,22.8,false
seasonallyAdjusted,3,,住居（名目）,2010-04,6.7,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-04,6.8,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-04,3.5,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-04,3.7,false
seasonallyAdjusted,7,,保健医療（名目）,2010-04,4.4,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-04,15,false
seasonallyAdjusted,9,,教育（名目）,2010-04,3.6,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-04,10.9,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-04,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-04,116.9,false
seasonallyAdjusted,13,,食料（実質）,2010-04,32.2,false
seasonallyAdjusted,14,,住居（実質）,2010-04,7.9,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-04,9.2,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-04,4.1,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-04,4.4,false
seasonallyAdjusted,18,,保健医療（実質）,2010-04,4.7,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-04,15.2,false
seasonallyAdjusted,20,,教育（実質）,2010-04,3.4,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-04,12.8,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-04,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-05,95.8,false
seasonallyAdjusted,2,,食料（名目）,2010-05,22.8,false
seasonallyAdjusted,3,,住居（名目）,2010-05,6.6,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-05,7,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-05,3.3,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-05,4,false
seasonallyAdjusted,7,,保健医療（名目）,2010-05,4.1,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-05,15.7,false
seasonallyAdjusted,9,,教育（名目）,2010-05,3.4,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-05,11,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-05,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-05,116.4,false
seasonallyAdjusted,13,,食料（実質）,2010-05,32.4,false
seasonallyAdjusted,14,,住居（実質）,2010-05,7.8,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-05,9.4,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-05,3.8,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-05,4.8,false
seasonallyAdjusted,18,,保健医療（実質）,2010-05,4.5,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-05,15.9,false
seasonallyAdjusted,20,,教育（実質）,2010-05,3.2,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-05,12.9,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-05,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-06,96.9,false
seasonallyAdjusted,2,,食料（名目）,2010-06,22.8,false
seasonallyAdjusted,3,,住居（名目）,2010-06,6.6,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-06,6.9,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-06,3.5,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-06,4,false
seasonallyAdjusted,7,,保健医療（名目）,2010-06,4.1,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-06,15.7,false
seasonallyAdjusted,9,,教育（名目）,2010-06,3.5,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-06,11.1,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-06,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-06,118.2,false
seasonallyAdjusted,13,,食料（実質）,2010-06,32.4,false
seasonallyAdjusted,14,,住居（実質）,2010-06,7.8,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-06,9.3,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-06,4.1,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-06,4.9,false
seasonallyAdjusted,18,,保健医療（実質）,2010-06,4.5,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-06,16,false
seasonallyAdjusted,20,,教育（実質）,2010-06,3.3,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-06,13,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-06,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-07,97.6,false
seasonallyAdjusted,2,,食料（名目）,2010-07,22.8,false
seasonallyAdjusted,3,,住居（名目）,2010-07,6.5,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-07,6.9,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-07,3.7,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-07,4,false
seasonallyAdjusted,7,,保健医療（名目）,2010-07,4.2,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-07,16.3,false
seasonallyAdjusted,9,,教育（名目）,2010-07,3.5,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-07,11.1,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-07,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-07,119.5,false
seasonallyAdjusted,13,,食料（実質）,2010-07,32.5,false
seasonallyAdjusted,14,,住居（実質）,2010-07,7.6,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-07,9.2,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-07,4.3,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-07,4.9,false
seasonallyAdjusted,18,,保健医療（実質）,2010-07,4.6,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-07,16.7,false
seasonallyAdjusted,20,,教育（実質）,2010-07,3.3,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-07,13.1,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-07,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-08,98.8,false
seasonallyAdjusted,2,,食料（名目）,2010-08,22.9,false
seasonallyAdjusted,3,,住居（名目）,2010-08,6.6,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-08,7,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-08,3.8,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-08,4,false
seasonallyAdjusted,7,,保健医療（名目）,2010-08,4,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-08,17.2,false
seasonallyAdjusted,9,,教育（名目）,2010-08,3.8,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-08,11.1,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-08,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-08,121.4,false
seasonallyAdjusted,13,,食料（実質）,2010-08,32.5,false
seasonallyAdjusted,14,,住居（実質）,2010-08,7.8,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-08,9.3,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-08,4.5,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-08,4.8,false
seasonallyAdjusted,18,,保健医療（実質）,2010-08,4.4,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-08,17.8,false
seasonallyAdjusted,20,,教育（実質）,2010-08,3.6,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-08,13.2,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-08,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-09,97.3,false
seasonallyAdjusted,2,,食料（名目）,2010-09,22.9,false
seasonallyAdjusted,3,,住居（名目）,2010-09,6.7,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-09,7.4,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-09,3.6,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-09,4,false
seasonallyAdjusted,7,,保健医療（名目）,2010-09,4.1,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-09,16,false
seasonallyAdjusted,9,,教育（名目）,2010-09,3.6,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-09,11.1,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-09,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-09,119,false
seasonallyAdjusted,13,,食料（実質）,2010-09,32.4,false
seasonallyAdjusted,14,,住居（実質）,2010-09,7.9,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-09,9.8,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-09,4.3,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-09,4.8,false
seasonallyAdjusted,18,,保健医療（実質）,2010-09,4.5,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-09,16.5,false
seasonallyAdjusted,20,,教育（実質）,2010-09,3.4,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-09,13.3,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-09,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-10,97.2,false
seasonallyAdjusted,2,,食料（名目）,2010-10,22.9,false
seasonallyAdjusted,3,,住居（名目）,2010-10,6.4,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-10,7.1,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-10,3.7,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-10,4.1,false
seasonallyAdjusted,7,,保健医療（名目）,2010-10,4.1,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-10,14.1,false
seasonallyAdjusted,9,,教育（名目）,2010-10,3.7,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-10,12.2,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-10,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-10,118.6,false
seasonallyAdjusted,13,,食料（実質）,2010-10,32.4,false
seasonallyAdjusted,14,,住居（実質）,2010-10,7.6,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-10,9.4,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-10,4.4,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-10,5,false
seasonallyAdjusted,18,,保健医療（実質）,2010-10,4.5,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-10,14.6,false
seasonallyAdjusted,20,,教育（実質）,2010-10,3.5,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-10,14.6,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-10,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-11,97.9,false
seasonallyAdjusted,2,,食料（名目）,2010-11,22.9,false
seasonallyAdjusted,3,,住居（名目）,2010-11,6.8,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-11,6.9,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-11,4.2,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-11,3.9,false
seasonallyAdjusted,7,,保健医療（名目）,2010-11,4.2,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-11,13.7,false
seasonallyAdjusted,9,,教育（名目）,2010-11,3.5,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-11,14.2,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-11,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-11,119.1,false
seasonallyAdjusted,13,,食料（実質）,2010-11,32.2,false
seasonallyAdjusted,14,,住居（実質）,2010-11,8.1,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-11,9.2,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-11,5.1,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-11,4.7,false
seasonallyAdjusted,18,,保健医療（実質）,2010-11,4.5,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-11,14,false
seasonallyAdjusted,20,,教育（実質）,2010-11,3.3,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-11,17,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-11,,true
seasonallyAdjusted,1,,消費支出（名目）,2010-12,95.3,false
seasonallyAdjusted,2,,食料（名目）,2010-12,22.9,false
seasonallyAdjusted,3,,住居（名目）,2010-12,6.9,false
seasonallyAdjusted,4,,光熱・水道（名目）,2010-12,6.7,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2010-12,3.4,false
seasonallyAdjusted,6,,被服及び履物（名目）,2010-12,3.9,false
seasonallyAdjusted,7,,保健医療（名目）,2010-12,4.2,false
seasonallyAdjusted,8,,交通・通信（名目）,2010-12,14,false
seasonallyAdjusted,9,,教育（名目）,2010-12,3.5,false
seasonallyAdjusted,10,,教養娯楽（名目）,2010-12,11,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2010-12,,true
seasonallyAdjusted,12,,消費支出（実質）,2010-12,116.3,false
seasonallyAdjusted,13,,食料（実質）,2010-12,32.5,false
seasonallyAdjusted,14,,住居（実質）,2010-12,8.1,false
seasonallyAdjusted,15,,光熱・水道（実質）,2010-12,8.9,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2010-12,4.2,false
seasonallyAdjusted,17,,被服及び履物（実質）,2010-12,4.7,false
seasonallyAdjusted,18,,保健医療（実質）,2010-12,4.6,false
seasonallyAdjusted,19,,交通・通信（実質）,2010-12,14.3,false
seasonallyAdjusted,20,,教育（実質）,2010-12,3.3,false
seasonallyAdjusted,21,,教養娯楽（実質）,2010-12,13.2,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2010-12,,true
seasonallyAdjusted,1,,消費支出（名目）,2011-01,95,false
seasonallyAdjusted,2,,食料（名目）,2011-01,22.6,false
seasonallyAdjusted,3,,住居（名目）,2011-01,6.9,false
seasonallyAdjusted,4,,光熱・水道（名目）,2011-01,6.8,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2011-01,3.5,false
seasonallyAdjusted,6,,被服及び履物（名目）,2011-01,3.9,false
seasonallyAdjusted,7,,保健医療（名目）,2011-01,4.3,false
seasonallyAdjusted,8,,交通・通信（名目）,2011-01,14.2,false
seasonallyAdjusted,9,,教育（名目）,2011-01,3.7,false
seasonallyAdjusted,10,,教養娯楽（名目）,2011-01,10.8,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2011-01,,true
seasonallyAdjusted,12,,消費支出（実質）,2011-01,116,false
seasonallyAdjusted,13,,食料（実質）,2011-01,32.2,false
seasonallyAdjusted,14,,住居（実質）,2011-01,8.1,false
seasonallyAdjusted,15,,光熱・水道（実質）,2011-01,9.1,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2011-01,4.3,false
seasonallyAdjusted,17,,被服及び履物（実質）,2011-01,4.8,false
seasonallyAdjusted,18,,保健医療（実質）,2011-01,4.7,false
seasonallyAdjusted,19,,交通・通信（実質）,2011-01,14.4,false
seasonallyAdjusted,20,,教育（実質）,2011-01,3.5,false
seasonallyAdjusted,21,,教養娯楽（実質）,2011-01,13,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2011-01,,true
seasonallyAdjusted,1,,消費支出（名目）,2011-02,94.9,false
seasonallyAdjusted,2,,食料（名目）,2011-02,22.9,false
seasonallyAdjusted,3,,住居（名目）,2011-02,7,false
seasonallyAdjusted,4,,光熱・水道（名目）,2011-02,6.8,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2011-02,3.6,false
seasonallyAdjusted,6,,被服及び履物（名目）,2011-02,4,false
seasonallyAdjusted,7,,保健医療（名目）,2011-02,4.1,false
seasonallyAdjusted,8,,交通・通信（名目）,2011-02,13.8,false
seasonallyAdjusted,9,,教育（名目）,2011-02,3.5,false
seasonallyAdjusted,10,,教養娯楽（名目）,2011-02,10.9,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2011-02,,true
seasonallyAdjusted,12,,消費支出（実質）,2011-02,116.1,false
seasonallyAdjusted,13,,食料（実質）,2011-02,32.5,false
seasonallyAdjusted,14,,住居（実質）,2011-02,8.2,false
seasonallyAdjusted,15,,光熱・水道（実質）,2011-02,9.1,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2011-02,4.4,false
seasonallyAdjusted,17,,被服及び履物（実質）,2011-02,4.8,false
seasonallyAdjusted,18,,保健医療（実質）,2011-02,4.5,false
seasonallyAdjusted,19,,交通・通信（実質）,2011-02,14.2,false
seasonallyAdjusted,20,,教育（実質）,2011-02,3.3,false
seasonallyAdjusted,21,,教養娯楽（実質）,2011-02,13.2,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2011-02,,true
seasonallyAdjusted,1,,消費支出（名目）,2011-03,91.1,false
seasonallyAdjusted,2,,食料（名目）,2011-03,22.2,false
seasonallyAdjusted,3,,住居（名目）,2011-03,6.6,false
seasonallyAdjusted,4,,光熱・水道（名目）,2011-03,6.8,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2011-03,3.5,false
seasonallyAdjusted,6,,被服及び履物（名目）,2011-03,3.5,false
seasonallyAdjusted,7,,保健医療（名目）,2011-03,4.1,false
seasonallyAdjusted,8,,交通・通信（名目）,2011-03,14.1,false
seasonallyAdjusted,9,,教育（名目）,2011-03,3.5,false
seasonallyAdjusted,10,,教養娯楽（名目）,2011-03,9.8,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2011-03,,true
seasonallyAdjusted,12,,消費支出（実質）,2011-03,111.6,false
seasonallyAdjusted,13,,食料（実質）,2011-03,31.6,false
seasonallyAdjusted,14,,住居（実質）,2011-03,7.7,false
seasonallyAdjusted,15,,光熱・水道（実質）,2011-03,8.9,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2011-03,4.2,false
seasonallyAdjusted,17,,被服及び履物（実質）,2011-03,4.2,false
seasonallyAdjusted,18,,保健医療（実質）,2011-03,4.5,false
seasonallyAdjusted,19,,交通・通信（実質）,2011-03,14.1,false
seasonallyAdjusted,20,,教育（実質）,2011-03,3.3,false
seasonallyAdjusted,21,,教養娯楽（実質）,2011-03,11.9,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2011-03,,true
seasonallyAdjusted,1,,消費支出（名目）,2011-04,93.3,false
seasonallyAdjusted,2,,食料（名目）,2011-04,22.3,false
seasonallyAdjusted,3,,住居（名目）,2011-04,7,false
seasonallyAdjusted,4,,光熱・水道（名目）,2011-04,6.8,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2011-04,3.5,false
seasonallyAdjusted,6,,被服及び履物（名目）,2011-04,3.9,false
seasonallyAdjusted,7,,保健医療（名目）,2011-04,4.2,false
seasonallyAdjusted,8,,交通・通信（名目）,2011-04,14.1,false
seasonallyAdjusted,9,,教育（名目）,2011-04,3.5,false
seasonallyAdjusted,10,,教養娯楽（名目）,2011-04,10,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2011-04,,true
seasonallyAdjusted,12,,消費支出（実質）,2011-04,114.2,false
seasonallyAdjusted,13,,食料（実質）,2011-04,31.8,false
seasonallyAdjusted,14,,住居（実質）,2011-04,8.3,false
seasonallyAdjusted,15,,光熱・水道（実質）,2011-04,8.9,false
seasonallyAdjusted,16,,家具・家事用品（実質）,2011-04,4.3,false
seasonallyAdjusted,17,,被服及び履物（実質）,2011-04,4.7,false
seasonallyAdjusted,18,,保健医療（実質）,2011-04,4.6,false
seasonallyAdjusted,19,,交通・通信（実質）,2011-04,14,false
seasonallyAdjusted,20,,教育（実質）,2011-04,3.3,false
seasonallyAdjusted,21,,教養娯楽（実質）,2011-04,12.3,false
seasonallyAdjusted,22,,その他の消費支出（実質）,2011-04,,true
seasonallyAdjusted,1,,消費支出（名目）,2011-05,94.2,false
seasonallyAdjusted,2,,食料（名目）,2011-05,22.3,false
seasonallyAdjusted,3,,住居（名目）,2011-05,6.9,false
seasonallyAdjusted,4,,光熱・水道（名目）,2011-05,6.8,false
seasonallyAdjusted,5,,家具・家事用品（名目）,2011-05,3.6,false
seasonallyAdjusted,6,,被服及び履物（名目）,2011-05,4,false
seasonallyAdjusted,7,,保健医療（名目）,2011-05,4.2,false
seasonallyAdjusted,8,,交通・通信（名目）,2011-05,14.4,false
seasonallyAdjusted,9,,教育（名目）,2011-05,3.9,false
seasonallyAdjusted,10,,教養娯楽（名目）,2011-05,10.3,false
seasonallyAdjusted,11,,その他の消費支出（名目）,2011-05,,true
seasonallyAdjusted,12,,消費支出（実質）,2011-05,115,false
seasonallyAdjusted,13,,食料（実質）,2011-05,31.9,false
seasonallyAdjusted,14,,住居（実質）,2011-05,8.2,false
seasonallyAdjusted,15,,光熱・水道（実質）,2011-05,8.8,false
